Label,Mean,NormIntensity,Area,X,Y,Experiment
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610620,785.525,0.5594775499653171,0.084,37.941,23.336,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610621,723.725,0.5154614937126751,0.084,39.434,23.336,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610622,332.451,0.2367828789198557,0.054,42.559,23.395,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610623,397.169,0.28287723375089907,0.075,41.945,23.463,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610616,356.167,0.253674218565287,0.082,43.815,22.69,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610617,370.718,0.26403793433441636,0.075,33.139,22.847,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610618,302.514,0.21546073205844238,0.037,45.408,22.84,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610619,507.337,0.3613426202434729,0.084,33.592,23.141,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610596,295.623,0.2105527281160968,0.056,35.572,20.739,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610597,571.112,0.40676533848800756,0.084,40.635,20.739,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610598,338.351,0.2409850590475351,0.06,36.554,20.846,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610599,291.16,0.2073740281313793,0.053,37.666,20.925,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610592,337.6,0.2404501713736559,0.063,44.269,19.999,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610593,480.063,0.3419171523108749,0.083,44.888,20.254,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610594,758.013,0.539882570359772,0.084,39.953,20.382,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610595,752.688,0.5360899247360613,0.084,36.675,20.447,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610604,286.462,0.20402795317547456,0.041,35.544,21.113,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610605,311.816,0.2220859319817769,0.04,38.752,21.242,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610606,348.712,0.2483645146920921,0.07,42.438,21.399,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610607,528.85,0.376664908563264,0.084,44.042,21.421,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610600,643.0,0.45796641052506143,0.084,44.27,20.934,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610601,291.182,0.2073896972776181,0.058,44.766,20.905,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610602,506.152,0.3604986230483373,0.083,45.375,20.968,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610603,285.923,0.20364405909262387,0.027,32.667,21.129,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610580,346.605,0.2468638378227666,0.045,33.171,18.795,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610581,308.515,0.21973484781203628,0.035,38.815,18.816,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610582,278.694,0.19849532008533669,0.038,37.114,19.07,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610583,324.536,0.23114554744348575,0.059,39.666,19.3,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610576,435.808,0.3103972401836796,0.077,43.565,18.022,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610577,240.5,0.171292257746932,0.004,46.03,18.062,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610578,359.892,0.25632728991708464,0.078,35.932,18.304,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610579,310.641,0.22124905712584078,0.041,38.787,18.319,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610588,396.583,0.28245986467381096,0.076,39.993,19.789,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610589,539.6,0.38432142320267987,0.084,40.343,19.766,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610590,520.913,0.37101190794065525,0.084,40.602,19.895,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610591,294.3,0.2096104426400087,0.032,40.959,19.996,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610584,376.667,0.2682750139241731,0.063,40.897,19.288,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610585,285.842,0.20358636814510825,0.04,38.576,19.409,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610586,491.558,0.3501042812206503,0.081,44.852,19.603,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610587,303.129,0.21589875591920896,0.065,32.103,19.622,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610564,773.875,0.5511800247979501,0.084,43.393,15.644,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610565,394.139,0.2807191649734638,0.083,37.163,16.035,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610566,528.087,0.3761214740823454,0.084,43.945,16.195,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610567,283.054,0.20160065997629972,0.039,44.806,16.404,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610560,290.846,0.20715038668051636,0.027,44.654,14.902,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610561,352.343,0.25095063605541484,0.074,34.284,15.06,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610562,316.788,0.22562715903174677,0.07,42.692,15.264,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610563,344.292,0.24521644076593224,0.068,44.784,15.582,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610572,273.033,0.19446336386452426,0.032,45.647,17.472,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610573,539.875,0.38451728753066494,0.084,42.485,17.623,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610574,284.654,0.2027402342482128,0.027,38.116,17.863,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610575,601.75,0.42858676132730283,0.084,44.692,17.851,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610568,394.615,0.2810581883193579,0.068,40.116,16.972,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610569,320.062,0.22795901288564888,0.067,38.655,17.058,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610570,351.2,0.2501365526849169,0.074,32.698,17.079,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610571,445.152,0.3170523539316519,0.083,33.006,17.136,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610548,274.435,0.19546191582028807,0.024,43.889,13.44,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610549,277.929,0.19795046113657822,0.029,36.058,13.469,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610550,959.5,0.6833884461878639,0.084,32.294,13.664,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610551,359.77,0.25624039737885124,0.078,42.98,13.703,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610544,300.538,0.21405335783262974,0.041,43.387,12.988,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610545,520.949,0.3710375483617733,0.082,41.222,13.341,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610546,308.189,0.219502659554134,0.056,32.956,13.329,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610547,331.41,0.23604144340919225,0.064,42.071,13.353,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610556,295.878,0.21073434776568292,0.052,33.242,14.431,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610557,306.361,0.21820069594847333,0.038,32.52,14.557,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610558,280.545,0.19981366507115608,0.023,37.422,14.663,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610559,593.212,0.4225057081188068,0.084,43.523,14.865,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610552,359.036,0.2557176176816111,0.058,44.318,13.704,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610553,286.75,0.2042330765444189,0.046,43.643,13.947,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610554,612.1,0.43595838239874046,0.084,35.864,14.216,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610555,428.688,0.3053261346736665,0.084,41.933,14.345,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610532,417.125,0.2970905738573348,0.076,40.026,11.465,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610533,311.829,0.22209519102273623,0.037,32.518,11.513,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610534,261.824,0.18647993385585332,0.018,38.528,11.826,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610535,431.064,0.3070184024674574,0.082,42.872,11.817,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610528,358.264,0.2551677730954131,0.076,32.784,10.317,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610529,282.8,0.20141975256063357,0.026,35.653,10.597,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610530,364.147,0.2593578452464534,0.072,37.922,10.777,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610531,414.042,0.29489475668214227,0.076,33.599,11.325,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610540,314.945,0.22431451191728688,0.058,33.647,12.267,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610541,296.391,0.21109972376661507,0.048,40.073,12.335,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610542,363.717,0.25905158466087674,0.063,38.636,12.497,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610543,382.667,0.27254841744384706,0.076,37.062,13.012,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610536,417.394,0.29728216478180014,0.075,43.038,12.103,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610537,281.022,0.20015340065097015,0.047,34.322,12.112,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610538,367.321,0.261618475708361,0.082,40.923,12.201,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610539,304.379,0.21678904831914103,0.031,35.43,12.233,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610516,270.839,0.19290072264416347,0.033,28.987,56.275,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610517,387.961,0.2763189838160395,0.081,32.621,6.853,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610518,323.825,0.23063914912640437,0.06,33.311,7.063,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610519,889.425,0.6334786542476715,0.084,32.456,7.367,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610512,310.442,0.2211073225757716,0.045,28.754,55.901,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610513,287.422,0.20471169773862244,0.047,27.951,55.947,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610514,347.118,0.24722921382369872,0.08,27.548,56.05,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610515,258.143,0.1838582007965333,0.015,25.997,56.318,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610524,432.962,0.3083702224475142,0.084,37.941,9.315,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610525,343.115,0.24437814144215622,0.064,33.072,9.358,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610526,316.725,0.22558228829479018,0.042,38.576,9.365,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610527,380.756,0.27118733842283094,0.082,32.809,10.096,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610520,733.013,0.5220767223611305,0.084,34.338,7.854,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610521,357.411,0.25456023756169943,0.077,32.724,8.668,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610522,346.373,0.2466985995533392,0.071,38.227,8.805,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610523,500.887,0.3567487114598234,0.084,37.876,8.828,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610500,436.848,0.3111379634604231,0.083,24.083,54.592,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610501,467.692,0.3331061064872271,0.082,23.922,54.626,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610502,424.241,0.3021588304316681,0.083,30.214,54.622,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610503,378.038,0.26925148662841863,0.084,27.133,54.85,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610496,391.73,0.27900339346031466,0.078,25.611,53.712,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610497,273.75,0.1949740355851253,0.034,25.147,54.078,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610498,279.897,0.19935213749103128,0.031,20.193,54.259,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610499,355.507,0.25320414417812287,0.075,29.636,54.445,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610508,330.526,0.2354118286239603,0.06,28.148,55.253,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610509,405.611,0.2888899125030804,0.076,24.152,55.303,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610510,617.975,0.44014275667842123,0.084,24.861,55.662,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610511,348.859,0.2484692130783241,0.082,27.393,55.89,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610504,498.288,0.35489761550188464,0.084,29.859,55.045,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610505,277.871,0.19790915156922137,0.033,23.405,55.1,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610506,588.038,0.4188206098170079,0.083,26.94,55.176,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610507,384.987,0.27420080013812104,0.082,27.422,55.238,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610228,287.821,0.20499587907268074,0.041,31.626,22.205,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610229,309.216,0.2202341237899182,0.039,16.959,22.503,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610230,284.828,0.20286416295028334,0.031,28.127,22.638,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610231,321.311,0.22884859305166097,0.047,25.362,22.688,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610224,346.795,0.24699916226755628,0.077,17.745,21.61,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610225,436.641,0.3109905310389943,0.082,29.402,21.91,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610226,294.379,0.2096667091196844,0.031,26.341,21.983,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610227,290.857,0.20715822125363578,0.029,24.115,22.19,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610236,558.125,0.3975155565696733,0.084,30.476,23.109,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610237,296.897,0.21146011413010757,0.031,24.163,23.196,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610238,285.763,0.20353010166543253,0.04,29.202,23.269,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610239,349.767,0.24911592147763478,0.063,29.702,23.322,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610232,1247.55,0.8885474268282121,0.084,24.374,22.687,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610233,265.643,0.18919995519612579,0.015,31.046,22.698,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610234,649.35,0.46248909591671644,0.084,30.346,22.849,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610235,330.163,0.23515328771102,0.052,25.578,22.905,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610212,598.913,0.426566153696417,0.084,28.658,19.928,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610213,332.692,0.2369545272945626,0.055,31.111,20.059,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610214,438.068,0.3120068888427568,0.078,22.762,20.287,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610215,318.959,0.22717341887194878,0.052,28.602,20.291,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610208,273.842,0.1950395611057603,0.02,21.645,19.584,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610209,299.057,0.2129985393971902,0.037,23.306,19.682,Exp97_C7
